"760","Staples Battery-Operated Desktop Pencil Sharpener","10.48","Office Supplies","Pens & Art Supplies","Small Pack","0.6"
"761","Staples Brown Kraft Recycled Clasp Envelopes","5.58","Office Supplies","Envelopes","Small Box","0.35"
"762","Staples Bulk Pack Metal Binder Clips","6.08","Office Supplies","Rubber Bands","Wrap Bag","0.35"
"763","Staples Bulldog Clip","3.78","Office Supplies","Rubber Bands","Wrap Bag","0.39"
"764","Staples Colored Bar Computer Paper","35.44","Office Supplies","Paper","Small Box","0.38"
"765","Staples Colored Interoffice Envelopes","30.98","Office Supplies","Envelopes","Small Box","0.36"
"766","Staples Copy Paper (20Lb. and 84 Bright)","4.98","Office Supplies","Paper","Small Box","0.38"
"767","Staples File Caddy","9.38","Office Supplies","Storage & Organization","Small Box","0.57"
"768","Staples Gold Paper Clips","2.98","Office Supplies","Rubber Bands","Wrap Bag","0.39"
"769","Staples Metal Binder Clips","2.62","Office Supplies","Rubber Bands","Wrap Bag","0.39"
"770","Staples Paper Clips","2.47","Office Supplies","Rubber Bands","Wrap Bag","0.38"
"771","Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack","6.47","Office Supplies","Pens & Art Supplies","Wrap Bag","0.4"
"772","Staples Premium Bright 1-Part Blank Computer Paper","12.28","Office Supplies","Paper","Small Box","0.38"
"773","Staples Pushpins","1.88","Office Supplies","Rubber Bands","Wrap Bag","0.5"
"774","Staples SlimLine Pencil Sharpener","11.97","Office Supplies","Pens & Art Supplies","Small Pack","0.6"
"775","Staples Standard Envelopes","5.68","Office Supplies","Envelopes","Small Box","0.38"
"776","Staples Surge Protector 6 outlet","10.98","Office Supplies","Appliances","Small Box","0.58"
"777","Staples Vinyl Coated Paper Clips","3.93","Office Supplies","Rubber Bands","Wrap Bag","0.39"
"778","Staples Vinyl Coated Paper Clips, 800/Box","7.89","Office Supplies","Rubber Bands","Wrap Bag","0.4"
"779","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","10.14","Office Supplies","Paper","Wrap Bag","0.36"
"780","Staples? General Use 3-Ring Binders","1.88","Office Supplies","Binders and Binder Accessories","Small Box","0.37"
"781","Steel Personal Filing/Posting Tote","35.51","Office Supplies","Storage & Organization","Small Box","0.58"
"782","Sterilite Officeware Hinged File Box","10.48","Office Supplies","Storage & Organization","Small Box","0.58"
"783","Sterling Rubber Bands by Alliance","4.71","Office Supplies","Rubber Bands","Wrap Bag","0.85"
"784","Stockwell Push Pins","2.18","Office Supplies","Rubber Bands","Wrap Bag","0.52"
"785","Storex Dura Pro? Binders","5.94","Office Supplies","Binders and Binder Accessories","Small Box","0.38"
"786","Storex DuraTech Recycled Plastic Frosted Binders","4.24","Office Supplies","Binders and Binder Accessories","Small Box","0.35"
"787","Strathmore #10 Envelopes, Ultimate White","52.71","Office Supplies","Envelopes","Small Box","0.36"
"788","Strathmore Photo Mount Cards","6.78","Office Supplies","Paper","Small Box","0.39"
"789","Super Bands, 12/Pack","1.86","Office Supplies","Rubber Bands","Wrap Bag","0.82"
"790","Super Decoflex Portable Personal File","14.98","Office Supplies","Storage & Organization","Small Box","0.57"
"791","Surelock? Post Binders","30.56","Office Supplies","Binders and Binder Accessories","Small Box","0.35"
"792","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","3.6","Office Supplies","Paper","Wrap Bag","0.39"
"793","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","6.35","Office Supplies","Paper","Wrap Bag","0.39"
"794","Tenex File Box, Personal Filing Tote with Lid, Black","15.51","Office Supplies","Storage & Organization","Small Box","0.59"
"795","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","15.51","Office Supplies","Storage & Organization","Small Box","0.6"
"796","Tenex Personal Project File with Scoop Front Design, Black","13.48","Office Supplies","Storage & Organization","Small Box","0.59"
"797","Tenex Personal Self-Stacking Standard File Box, Black/Gray","16.91","Office Supplies","Storage & Organization","Small Box","0.58"
"798","Tennsco Commercial Shelving","20.34","Office Supplies","Storage & Organization","Large Box","0.84"
"799","Tennsco Double-Tier Lockers","225.02","Office Supplies","Storage & Organization","Jumbo Drum","0.72"
"800","Tennsco Industrial Shelving","48.91","Office Supplies","Storage & Organization","Large Box","0.83"
"801","Tennsco Lockers, Gray","20.98","Office Supplies","Storage & Organization","Jumbo Drum","0.78"
"802","Tennsco Lockers, Sand","20.98","Office Supplies","Storage & Organization","Jumbo Drum","0.61"
"803","Tennsco Regal Shelving Units","101.41","Office Supplies","Storage & Organization","Large Box","0.82"
"804","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","279.48","Office Supplies","Storage & Organization","Large Box","0.8"
"805","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","135.31","Office Supplies","Storage & Organization","Large Box","0.84"
"806","TOPS Money Receipt Book, Consecutively Numbered in Red,","8.01","Office Supplies","Paper","Wrap Bag","0.4"
"807","TOPS Voice Message Log Book, Flash Format","4.76","Office Supplies","Paper","Wrap Bag","0.36"
"808","Trav-L-File Heavy-Duty Shuttle II, Black","43.57","Office Supplies","Storage & Organization","Small Box","0.55"
"809","Trimflex? Flexible Post Binders","21.38","Office Supplies","Binders and Binder Accessories","Small Box","0.37"
"810","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","60.97","Office Supplies","Appliances","Small Box","0.56"
"811","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","70.97","Office Supplies","Appliances","Small Box","0.59"
"812","Tuff Stuff? Recycled Round Ring Binders","4.82","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"813","Turquoise Lead Holder with Pocket Clip","6.7","Office Supplies","Pens & Art Supplies","Wrap Bag","0.52"
"814","Tyvek ? Top-Opening Peel & Seel ? Envelopes, Gray","35.94","Office Supplies","Envelopes","Small Box","0.4"
"815","Tyvek ? Top-Opening Peel & Seel Envelopes, Plain White","27.18","Office Supplies","Envelopes","Small Box","0.38"
"816","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","60.98","Office Supplies","Envelopes","Small Box","0.38"
"817","Tyvek? Side-Opening Peel & Seel? Expanding Envelopes","90.48","Office Supplies","Envelopes","Small Box","0.4"
"818","UniKeep? View Case Binders","4.89","Office Supplies","Binders and Binder Accessories","Small Box","0.39"
"819","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","5.98","Office Supplies","Paper","Small Box","0.36"
"820","Unpadded Memo Slips","3.98","Office Supplies","Paper","Wrap Bag","0.35"
"821","Vinyl Sectional Post Binders","37.7","Office Supplies","Binders and Binder Accessories","Small Box","0.35"
"822","Wausau Papers Astrobrights? Colored Envelopes","5.98","Office Supplies","Envelopes","Small Box","0.36"
"823","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle","4.73","Office Supplies","Paper","Wrap Bag","0.36"
"824","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","10.94","Office Supplies","Envelopes","Small Box","0.35"
"825","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","40.99","Office Supplies","Paper","Small Box","0.36"
"826","White GlueTop Scratch Pads","15.04","Office Supplies","Paper","Wrap Bag","0.39"
"827","Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders","5.8","Office Supplies","Binders and Binder Accessories","Small Box","0.4"
"828","Wilson Jones 1"" Hanging DublLock? Ring Binders","5.28","Office Supplies","Binders and Binder Accessories","Small Box","0.37"
"829","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","5.34","Office Supplies","Binders and Binder Accessories","Small Box","0.38"
"830","Wilson Jones Custom Binder Spines & Labels","5.44","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"831","Wilson Jones DublLock? D-Ring Binders","6.75","Office Supplies","Binders and Binder Accessories","Small Box","0.35"
"832","Wilson Jones Easy Flow II? Sheet Lifters","1.8","Office Supplies","Binders and Binder Accessories","Small Box","0.37"
"833","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","42.8","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"834","Wilson Jones Hanging View Binder, White, 1""","7.1","Office Supplies","Binders and Binder Accessories","Small Box","0.39"
"835","Wilson Jones Impact Binders","5.18","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"836","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","40.98","Office Supplies","Binders and Binder Accessories","Small Box","0.37"
"837","Wilson Jones Standard D-Ring Binders","5.06","Office Supplies","Binders and Binder Accessories","Small Box","0.38"
"838","Wilson Jones Suede Grain Vinyl Binders","2.78","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"839","Wilson Jones Turn Tabs Binder Tool for Ring Binders","4.82","Office Supplies","Binders and Binder Accessories","Small Box","0.39"
"840","Wilson Jones? Four-Pocket Poly Binders","6.54","Office Supplies","Binders and Binder Accessories","Small Box","0.36"
"841","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","6.45","Office Supplies","Paper","Wrap Bag","0.36"
"842","Wirebound Message Book, 4 per Page","5.43","Office Supplies","Paper","Wrap Bag","0.36"
"843","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","7.04","Office Supplies","Paper","Wrap Bag","0.38"
"844","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","6.69","Office Supplies","Paper","Wrap Bag","0.36"
"845","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","9.27","Office Supplies","Paper","Wrap Bag","0.38"
"846","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper","8.17","Office Supplies","Paper","Wrap Bag","0.38"
"847","Wirebound Service Call Books, 5 1/2"" x 4""","9.68","Office Supplies","Paper","Wrap Bag","0.37"
"848","Wirebound Voice Message Log Book","4.76","Office Supplies","Paper","Wrap Bag","0.39"
"849","Xerox 188","11.34","Office Supplies","Paper","Small Box","0.36"
"850","Xerox 1880","35.44","Office Supplies","Paper","Small Box","0.38"
"851","Xerox 1881","12.28","Office Supplies","Paper","Small Box","0.38"
"852","Xerox 1882","55.98","Office Supplies","Paper","Small Box","0.36"
"853","Xerox 1883","26.38","Office Supplies","Paper","Small Box","0.39"
"854","Xerox 1885","48.04","Office Supplies","Paper","Small Box","0.37"
"855","Xerox 1887","18.97","Office Supplies","Paper","Small Box","0.37"
"856","Xerox 1888","55.48","Office Supplies","Paper","Small Box","0.37"
"857","Xerox 1891","48.91","Office Supplies","Paper","Small Box","0.38"
"858","Xerox 1892","38.76","Office Supplies","Paper","Small Box","0.36"
"859","Xerox 1893","40.99","Office Supplies","Paper","Small Box","0.36"
"860","Xerox 1894","6.48","Office Supplies","Paper","Small Box","0.37"
"861","Xerox 1895","5.98","Office Supplies","Paper","Small Box","0.4"
"862","Xerox 1896","9.99","Office Supplies","Paper","Small Box","0.4"
"863","Xerox 1897","4.98","Office Supplies","Paper","Small Box","0.36"
"864","Xerox 1898","6.68","Office Supplies","Paper","Small Box","0.37"
"865","Xerox 1899","5.78","Office Supplies","Paper","Small Box","0.36"
"866","Xerox 19","30.98","Office Supplies","Paper","Small Box","0.4"
"867","Xerox 190","4.98","Office Supplies","Paper","Small Box","0.38"
"868","Xerox 1903","5.98","Office Supplies","Paper","Small Box","0.36"
"869","Xerox 1904","6.48","Office Supplies","Paper","Small Box","0.36"
"870","Xerox 1905","6.48","Office Supplies","Paper","Small Box","0.37"
"871","Xerox 1906","35.44","Office Supplies","Paper","Small Box","0.38"
"872","Xerox 1907","12.28","Office Supplies","Paper","Small Box","0.38"
"873","Xerox 1908","55.98","Office Supplies","Paper","Small Box","0.36"
"874","Xerox 191","19.98","Office Supplies","Paper","Small Box","0.38"
"875","Xerox 1910","48.04","Office Supplies","Paper","Small Box","0.37"
"876","Xerox 1916","48.94","Office Supplies","Paper","Small Box","0.35"
"877","Xerox 1917","48.91","Office Supplies","Paper","Small Box","0.38"
"878","Xerox 1919","40.99","Office Supplies","Paper","Small Box","0.36"
"879","Xerox 1920","5.98","Office Supplies","Paper","Small Box","0.4"
"880","Xerox 1922","4.98","Office Supplies","Paper","Small Box","0.36"
"881","Xerox 1923","6.68","Office Supplies","Paper","Small Box","0.37"
"882","Xerox 1924","5.78","Office Supplies","Paper","Small Box","0.36"
"883","Xerox 1926","4.98","Office Supplies","Paper","Small Box","0.38"
"884","Xerox 1927","4.28","Office Supplies","Paper","Small Box","0.4"
"885","Xerox 1928","5.28","Office Supplies","Paper","Small Box","0.4"
"886","Xerox 1929","22.84","Office Supplies","Paper","Small Box","0.39"
"887","Xerox 193","5.98","Office Supplies","Paper","Small Box","0.36"
"888","Xerox 1930","6.48","Office Supplies","Paper","Small Box","0.36"
"889","Xerox 1932","35.44","Office Supplies","Paper","Small Box","0.38"
"890","Xerox 1933","12.28","Office Supplies","Paper","Small Box","0.38"
"891","Xerox 1934","55.98","Office Supplies","Paper","Small Box","0.36"
"892","Xerox 1935","26.38","Office Supplies","Paper","Small Box","0.39"
"893","Xerox 1936","19.98","Office Supplies","Paper","Small Box","0.38"
"894","Xerox 1937","48.04","Office Supplies","Paper","Small Box","0.37"
"895","Xerox 1938","47.9","Office Supplies","Paper","Small Box","0.37"
"896","Xerox 1939","18.97","Office Supplies","Paper","Small Box","0.37"
"897","Xerox 194","55.48","Office Supplies","Paper","Small Box","0.37"
"898","Xerox 1940","54.96","Office Supplies","Paper","Small Box","0.36"
"899","Xerox 1941","104.85","Office Supplies","Paper","Small Box","0.37"
"900","Xerox 1947","5.98","Office Supplies","Paper","Small Box","0.4"
"901","Xerox 1948","9.99","Office Supplies","Paper","Small Box","0.4"
"902","Xerox 1949","4.98","Office Supplies","Paper","Small Box","0.36"
"903","Xerox 195","6.68","Office Supplies","Paper","Small Box","0.37"
"904","Xerox 1950","5.78","Office Supplies","Paper","Small Box","0.36"
"905","Xerox 1951","30.98","Office Supplies","Paper","Small Box","0.4"
"906","Xerox 1952","4.98","Office Supplies","Paper","Small Box","0.38"
"907","Xerox 1953","4.28","Office Supplies","Paper","Small Box","0.4"
"908","Xerox 1954","5.28","Office Supplies","Paper","Small Box","0.4"
"909","Xerox 1959","6.68","Office Supplies","Paper","Small Box","0.37"
"910","Xerox 196","5.78","Office Supplies","Paper","Small Box","0.36"
"911","Xerox 1961","4.98","Office Supplies","Paper","Small Box","0.38"
"912","Xerox 1962","4.28","Office Supplies","Paper","Small Box","0.4"
"913","Xerox 1963","5.28","Office Supplies","Paper","Small Box","0.4"
"914","Xerox 1964","22.84","Office Supplies","Paper","Small Box","0.39"
"915","Xerox 1966","6.48","Office Supplies","Paper","Small Box","0.36"
"916","Xerox 1968","6.68","Office Supplies","Paper","Small Box","0.37"
"917","Xerox 197","30.98","Office Supplies","Paper","Small Box","0.4"
"918","Xerox 1971","4.28","Office Supplies","Paper","Small Box","0.4"
"919","Xerox 1972","5.28","Office Supplies","Paper","Small Box","0.4"
"920","Xerox 1973","22.84","Office Supplies","Paper","Small Box","0.39"
"921","Xerox 1974","5.98","Office Supplies","Paper","Small Box","0.36"
"922","Xerox 1976","6.48","Office Supplies","Paper","Small Box","0.37"
"923","Xerox 1977","6.68","Office Supplies","Paper","Small Box","0.37"
"924","Xerox 1978","5.78","Office Supplies","Paper","Small Box","0.36"
"925","Xerox 1979","30.98","Office Supplies","Paper","Small Box","0.4"
"926","Xerox 198","4.98","Office Supplies","Paper","Small Box","0.38"
"927","Xerox 1980","4.28","Office Supplies","Paper","Small Box","0.4"
"928","Xerox 1981","5.28","Office Supplies","Paper","Small Box","0.4"
"929","Xerox 1982","22.84","Office Supplies","Paper","Small Box","0.39"
"930","Xerox 1983","5.98","Office Supplies","Paper","Small Box","0.36"
"931","Xerox 1984","6.48","Office Supplies","Paper","Small Box","0.36"
"932","Xerox 1985","6.48","Office Supplies","Paper","Small Box","0.37"
"933","Xerox 1986","6.68","Office Supplies","Paper","Small Box","0.37"
"934","Xerox 1988","30.98","Office Supplies","Paper","Small Box","0.4"
"935","Xerox 1989","4.98","Office Supplies","Paper","Small Box","0.38"
"936","Xerox 199","4.28","Office Supplies","Paper","Small Box","0.4"
"937","Xerox 1991","22.84","Office Supplies","Paper","Small Box","0.39"
"938","Xerox 1992","5.98","Office Supplies","Paper","Small Box","0.36"
"939","Xerox 1993","6.48","Office Supplies","Paper","Small Box","0.36"
"940","Xerox 1994","6.48","Office Supplies","Paper","Small Box","0.37"
"941","Xerox 1995","6.48","Office Supplies","Paper","Small Box","0.37"
"942","Xerox 1996","6.48","Office Supplies","Paper","Small Box","0.37"
"943","Xerox 1997","6.48","Office Supplies","Paper","Small Box","0.37"
"944","Xerox 1998","6.48","Office Supplies","Paper","Small Box","0.37"
"945","Xerox 2","6.48","Office Supplies","Paper","Small Box","0.37"
"946","Xerox 20","6.48","Office Supplies","Paper","Small Box","0.37"
"947","Xerox 200","6.48","Office Supplies","Paper","Small Box","0.37"
"948","Xerox 204","6.48","Office Supplies","Paper","Small Box","0.37"
"949","Xerox 207","6.48","Office Supplies","Paper","Small Box","0.37"
"950","Xerox 209","6.48","Office Supplies","Paper","Small Box","0.37"
"951","Xerox 21","6.48","Office Supplies","Paper","Small Box","0.37"
"952","Xerox 210","6.48","Office Supplies","Paper","Small Box","0.37"
"953","Xerox 212","6.48","Office Supplies","Paper","Small Box","0.37"
"954","Xerox 213","6.48","Office Supplies","Paper","Small Box","0.37"
"955","Xerox 214","6.48","Office Supplies","Paper","Small Box","0.37"
"956","Xerox 215","6.48","Office Supplies","Paper","Small Box","0.37"
"957","Xerox 216","6.48","Office Supplies","Paper","Small Box","0.37"
"958","Xerox 217","6.48","Office Supplies","Paper","Small Box","0.37"
"959","Xerox 220","6.48","Office Supplies","Paper","Small Box","0.37"
"960","Xerox 221","6.48","Office Supplies","Paper","Small Box","0.37"
"961","Xerox 223","6.48","Office Supplies","Paper","Small Box","0.37"
"962","Xerox 224","6.48","Office Supplies","Paper","Small Box","0.37"
"963","Xerox 226","6.48","Office Supplies","Paper","Small Box","0.37"
"964","Xerox 227","6.48","Office Supplies","Paper","Small Box","0.37"
"965","Xerox 229","6.48","Office Supplies","Paper","Small Box","0.37"
"966","Xerox 23","6.48","Office Supplies","Paper","Small Box","0.37"
"967","Xerox 231","6.48","Office Supplies","Paper","Small Box","0.37"
"968","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","5.28","Office Supplies","Paper","Small Box","0.4"
"969","Xerox Blank Computer Paper","19.98","Office Supplies","Paper","Small Box","0.38"
"970","X-Rack? File for Hanging Folders","11.29","Office Supplies","Storage & Organization","Small Box","0.59"
"971","XtraLife? ClearVue? Slant-D? Ring Binders by Cardinal","7.84","Office Supplies","Binders and Binder Accessories","Small Box","0.35"
"972","Zebra Zazzle Fluorescent Highlighters","6.08","Office Supplies","Pens & Art Supplies","Wrap Bag","0.51"
"973"," Phone 232","125.99","Technology","Telephones and Communication","Small Box","0.55"
"974","Phone 252","65.99","Technology","Telephones and Communication","Small Box","0.55"
"975","Phone 282","115.99","Technology","Telephones and Communication","Small Box","0.56"
"976","Phone 636","115.99","Technology","Telephones and Communication","Small Box","0.57"
"977","Phone 688","195.99","Technology","Telephones and Communication","Small Box","0.6"
"978","Phone 2160","115.99","Technology","Telephones and Communication","Small Box","0.57"
"979","Phone 2180","175.99","Technology","Telephones and Communication","Small Box","0.57"
"980","Phone 2190","65.99","Technology","Telephones and Communication","Small Box","0.56"
"981","Phone 3285","205.99","Technology","Telephones and Communication","Small Box","0.59"
"982","Phone 3390","65.99","Technology","Telephones and Communication","Small Box","0.57"
"983","Phone 3395","85.99","Technology","Telephones and Communication","Small Box","0.58"
"984","Phone 5125","200.99","Technology","Telephones and Communication","Small Box","0.59"
"985","Phone 5165","175.99","Technology","Telephones and Communication","Small Box","0.59"
"986","Phone 5170","65.99","Technology","Telephones and Communication","Small Box","0.59"
"987","Phone 5180","65.99","Technology","Telephones and Communication","Small Box","0.56"
"988","Phone 5185","115.99","Technology","Telephones and Communication","Small Box","0.58"
"989","Phone 5190","65.99","Technology","Telephones and Communication","Small Box","0.59"
"990","Phone 6000","65.99","Technology","Telephones and Communication","Small Box","0.55"
"991","Phone 6120","65.99","Technology","Telephones and Communication","Small Box","0.58"
"992","Phone 6160","115.99","Technology","Telephones and Communication","Small Box","0.57"
"993","Phone 6162","125.99","Technology","Telephones and Communication","Small Box","0.59"
"994","Phone 6185","205.99","Technology","Telephones and Communication","Small Box","0.58"
"995","Phone 6190","65.99","Technology","Telephones and Communication","Small Box","0.55"
"996","Phone 6340","85.99","Technology","Telephones and Communication","Small Box","0.58"
"997","Phone 7160","140.99","Technology","Telephones and Communication","Small Box","0.59"
"998","Phone 8260","65.99","Technology","Telephones and Communication","Small Box","0.58"
"999","Phone 8290","125.99","Technology","Telephones and Communication","Small Box","0.6"
"1000","Phone 8860","65.99","Technology","Telephones and Communication","Small Box","0.56"
"1001","Phone 8890","115.99","Technology","Telephones and Communication","Small Box","0.58"
"1002","1726 Digital Answering Machine","20.99","Technology","Telephones and Communication","Medium Box","0.58"
"1003","210 Trimline Phone, White","15.99","Technology","Office Machines","Medium Box","0.38"
"1004","2160i","200.99","Technology","Telephones and Communication","Small Box","0.59"
"1005","270c","125.99","Technology","Telephones and Communication","Small Box","0.59"
"1006","3.5"" IBM Formatted Diskettes, DS/HD","6.6","Technology","Computer Peripherals","Small Pack","0.66"
"1007","300 Series Non-Flip","155.99","Technology","Telephones and Communication","Small Box","0.6"
"1008","5170i","125.99","Technology","Telephones and Communication","Small Box","0.57"
"1009","600 Series Flip","95.99","Technology","Telephones and Communication","Small Box","0.57"
"1010","600 Series Non-Flip","45.99","Technology","Telephones and Communication","Small Box","0.57"
"1011","6162i","65.99","Technology","Telephones and Communication","Small Box","0.55"
"1012","6162m","115.99","Technology","Telephones and Communication","Small Box","0.57"
"1013","80 Minute CD-R Spindle, 100/Pack - Staples","39.48","Technology","Computer Peripherals","Small Pack","0.54"
"1014","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","8.33","Technology","Computer Peripherals","Small Pack","0.52"
"1015","A1228","195.99","Technology","Telephones and Communication","Small Box","0.58"
"1016","Accessory1","35.99","Technology","Telephones and Communication","Small Pack","0.36"
"1017","Accessory12","85.99","Technology","Telephones and Communication","Small Box","0.35"
"1018","Accessory13","35.99","Technology","Telephones and Communication","Small Pack","0.57"
"1019","Accessory15","20.99","Technology","Telephones and Communication","Small Pack","0.83"
"1020","Accessory17","35.99","Technology","Telephones and Communication","Wrap Bag","0.82"
"1021","Accessory2","55.99","Technology","Telephones and Communication","Small Pack","0.55"
"1022","Accessory20","85.99","Technology","Telephones and Communication","Small Pack","0.37"
"1023","Accessory21","20.99","Technology","Telephones and Communication","Wrap Bag","0.37"
"1024","Accessory23","35.99","Technology","Telephones and Communication","Small Pack","0.36"
"1025","Accessory24","55.99","Technology","Telephones and Communication","Small Pack","0.59"
"1026","Accessory25","20.99","Technology","Telephones and Communication","Wrap Bag","0.57"
"1027","Accessory27","35.99","Technology","Telephones and Communication","Small Box","0.85"
"1028","Accessory28","55.99","Technology","Telephones and Communication","Small Pack","0.83"
"1029","Accessory29","20.99","Technology","Telephones and Communication","Small Pack","0.83"
"1030","Accessory31","35.99","Technology","Telephones and Communication","Small Pack","0.35"
"1031","Accessory32","55.99","Technology","Telephones and Communication","Small Pack","0.35"
"1032","Accessory34","85.99","Technology","Telephones and Communication","Wrap Bag","0.55"
"1033","Accessory35","35.99","Technology","Telephones and Communication","Small Box","0.55"
"1034","Accessory36","55.99","Technology","Telephones and Communication","Small Pack","0.83"
"1035","Accessory37","20.99","Technology","Telephones and Communication","Wrap Bag","0.81"
"1036","Accessory39","20.99","Technology","Telephones and Communication","Small Pack","0.81"
"1037","Accessory4","85.99","Technology","Telephones and Communication","Wrap Bag","0.85"
"1038","Accessory41","35.99","Technology","Telephones and Communication","Wrap Bag","0.38"
"1039","Accessory6","55.99","Technology","Telephones and Communication","Small Pack","0.8"
"1040","Accessory8","85.99","Technology","Telephones and Communication","Small Pack","0.39"
"1041","Accessory9","35.99","Technology","Telephones and Communication","Small Pack","0.39"
"1042","Acco Keyboard-In-A-Box?","29.1","Technology","Computer Peripherals","Small Box","0.78"
"1043","Adesso Programmable 142-Key Keyboard","152.48","Technology","Computer Peripherals","Small Box","0.79"
"1044","AT&T 1430 2.4GHz Analog Phone w/Caller ID","40.99","Technology","Office Machines","Small Box","0.54"
"1045","AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting","99.99","Technology","Office Machines","Small Box","0.52"
"1046","AT&T Black Trimline Phone, Model 210","15.99","Technology","Office Machines","Small Box","0.49"
"1047","BASF Silver 74 Minute CD-R","1.7","Technology","Computer Peripherals","Small Pack","0.51"
"1048","Belkin 105-Key Black Keyboard","19.98","Technology","Computer Peripherals","Small Box","0.68"
"1049","Belkin 107-key enhanced keyboard, USB/PS/2 interface","17.98","Technology","Computer Peripherals","Small Box","0.79"
"1050","Belkin ErgoBoard? Keyboard","30.98","Technology","Computer Peripherals","Small Box","0.64"
"1051","Belkin MediaBoard 104- Keyboard","27.48","Technology","Computer Peripherals","Small Box","0.75"
"1052","Bell Sonecor JB700 Caller ID","7.99","Technology","Telephones and Communication","Medium Box","0.6"
"1053","Brother DCP1000 Digital 3 in 1 Multifunction Machine","299.99","Technology","Copiers and Fax","Large Box","0.5"
"1054","Canon BP1200DH 12-Digit Bubble Jet Printing Calculator","120.97","Technology","Office Machines","Medium Box","0.36"
"1055","Canon F603 Scientific Calculator","9.99","Technology","Office Machines","Medium Box","0.36"
"1056","Canon Image Class D660 Copier","599.99","Technology","Copiers and Fax","Large Box","0.44"
"1057","Canon imageCLASS 2200 Advanced Copier","3499.99","Technology","Copiers and Fax","Large Box","0.37"
"1058","Canon Imageclass D680 Copier / Fax","699.99","Technology","Copiers and Fax","Large Box","0.54"
"1059","Canon MP100DHII Printing Calculator","140.99","Technology","Office Machines","Medium Box","0.37"
"1060","Canon MP25DIII Desktop Whisper-Quiet Printing Calculator","51.98","Technology","Office Machines","Medium Box","0.37"
"1061","Canon MP41DH Printing Calculator","150.98","Technology","Office Machines","Medium Box","0.38"
"1062","Canon P1-DHIII Palm Printing Calculator","17.98","Technology","Office Machines","Medium Box","0.4"
"1063","Canon PC1060 Personal Laser Copier","699.99","Technology","Copiers and Fax","Large Box","0.41"
"1064","Canon PC1080F Personal Copier","599.99","Technology","Copiers and Fax","Large Box","0.5"
"1065","Canon PC-428 Personal Copier","199.99","Technology","Copiers and Fax","Large Box","0.46"
"1066","Canon PC940 Copier","449.99","Technology","Copiers and Fax","Jumbo Drum","0.38"
"1067","Canon S750 Color Inkjet Printer","120.97","Technology","Office Machines","Jumbo Drum","0.38"
"1068","CF 688","155.99","Technology","Telephones and Communication","Small Box","0.58"
"1069","CF 888","195.99","Technology","Telephones and Communication","Small Box","0.59"
"1070","DPC 650 Piper","115.99","Technology","Telephones and Communication","Small Box","0.58"
"1071","DS/HD IBM Formatted Diskettes, 10/Pack - Staples","4.98","Technology","Computer Peripherals","Small Pack","0.64"
"1072","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","47.98","Technology","Computer Peripherals","Small Pack","0.71"
"1073","ELITE Series","205.99","Technology","Telephones and Communication","Small Box","0.58"
"1074","Epson C62 Color Inkjet Printer","119.99","Technology","Office Machines","Jumbo Box","0.35"
"1075","Epson C82 Color Inkjet Printer","119.99","Technology","Office Machines","Jumbo Drum","0.36"
"1076","Epson DFX5000+ Dot Matrix Printer","1500.97","Technology","Office Machines","Jumbo Drum","0.57"
"1077","Epson DFX-8500 Dot Matrix Printer","2550.14","Technology","Office Machines","Jumbo Drum","0.57"
